endTime,artistName,trackName,msPlayed
2023-05-23 13:46,Taylor Swift,mirrorball,208973
2023-05-23 14:05,Taylor Swift,seven,160477
2023-05-23 14:10,Taylor Swift,august,163776
2023-05-23 14:11,Taylor Swift,this is me trying,24298
2023-05-23 14:15,Taylor Swift,Karma,213641
2023-05-23 14:19,Taylor Swift,Karma,158826
2023-05-23 14:25,Taylor Swift,Karma,184618
2023-05-23 14:27,Reik,Creo en Ti,148565
2023-05-23 14:29,Reik,Ya Me Enteré,90133
2023-05-23 15:32,Sebastian Yatra,Un Año,8831
2023-05-23 15:32,Reik,Ya Me Enteré,1173
2023-05-23 15:32,Lewis Capaldi,Wish You The Best,1898
2023-05-23 15:32,Reik,Los Tragos,1941
2023-05-23 15:32,Lewis Capaldi,Forget Me,341
2023-05-23 15:32,Lewis Capaldi,Forget Me,704
2023-05-23 15:34,Lewis Capaldi,Wish You The Best,115455
2023-05-23 16:47,Noreh,Multiverso,149777
2023-05-23 16:47,Jhayco,Mami Chula,6287
2023-05-23 17:28,Unknown Artist,Unknown Track,3456
2023-05-23 17:29,Alicia Keys,If I Ain't Got You (feat. Queen Charlotte's Global Orchestra) - Orchestral,57749
2023-05-23 18:21,Limi,The Best I Ever Had,379328
2023-05-23 20:08,Taylor Swift,Sparks Fly,260933
2023-05-23 20:12,Taylor Swift,Mean,237733
2023-05-23 20:17,Taylor Swift,Haunted,242080
2023-05-23 20:17,Taylor Swift,Haunted,29401
2023-05-23 21:39,Alex Sensation,Que Va,238160
2023-05-23 21:44,Zion & Lennox,La player (Bandolera),249608
2023-05-23 21:47,Big Yamo,Entre la Playa Ella y Yo,185077
2023-05-23 21:48,Jay Wheeler,La Curiosidad,52523
2023-05-23 21:48,Danny Ocean,Swing,8405
2023-05-23 21:54,Taylor Swift,A Place in this World,191743
2023-05-23 22:18,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",372501
2023-05-23 22:21,U2,Your Song Saved My Life - From Sing 2,211066
2023-05-23 22:25,Tori Kelly,"Let's Go Crazy (with Taron Egerton, Reese Witherspoon, Nick Kroll)",189395
2023-05-23 22:28,Kiana Ledé,Can't Feel My Face,201885
2023-05-23 22:34,Unknown Artist,Unknown Track,3134
2023-05-23 22:34,Unknown Artist,Unknown Track,4036
2023-05-23 22:34,Scarlett Johansson,Heads Will Roll,73919
2023-05-23 22:37,Thomas Rhett,Crash and Burn,188668
2023-05-23 22:38,Luke Combs,See Me Now,92449
2023-05-23 22:39,El Alfa,Singapur (Remix),6613
2023-05-23 22:39,Morgan Wallen,If I Know Me,12991
2023-05-23 22:42,Taylor Swift,Call It What You Want,203506
2023-05-23 22:45,Taylor Swift,London Boy,190240
2023-05-23 22:49,Taylor Swift,Blank Space,199514
2023-05-23 22:52,Taylor Swift,Look What You Made Me Do,211853
2023-05-23 22:56,Taylor Swift,This Is Why We Can't Have Nice Things,207133
2023-05-23 22:59,Taylor Swift,Better Than Revenge,217160
2023-05-23 23:03,Taylor Swift,...Ready For It?,208186
2023-05-23 23:06,Taylor Swift,Karma,204852
2023-05-23 23:10,Taylor Swift,dorothea,225880
2023-05-23 23:11,Taylor Swift,Shake It Off,66638
2023-05-23 23:15,Taylor Swift,New Romantics,230466
2023-05-23 23:17,Taylor Swift,I Think He Knows,1514
2023-05-23 23:17,Taylor Swift,Red (Taylor's Version),24051
2023-05-23 23:18,Taylor Swift,Style,4437
2023-05-23 23:21,Rauw Alejandro,LOKERA,197101
2023-05-23 23:23,Carbon Fiber Music,Subete,117769
2023-05-23 23:28,Farruko,Pepas,280191
2023-05-23 23:37,J Balvin,In Da Getto,2112
2023-05-23 23:43,Pitbull,Ten Cuidado,190080
2023-05-23 23:46,Sin Bandera,Mientes Tan Bien,227613
2023-05-23 23:51,Tony Dize,El Doctorado,264146
2023-05-23 23:54,Sebastian Yatra,No Hay Nadie Más,157416
2023-05-24 00:25,Sebastian Yatra,Un Año,163813
2023-05-24 00:29,Juanes,Volverte A Ver,217560
2023-05-24 00:36,Julieta Venegas,Me Voy,112666
2023-05-24 11:30,Nicky Jam,69,221935
2023-05-24 11:34,Jhayco,Mami Chula,220600
2023-05-24 11:37,Quevedo,VISTA AL MAR,180672
2023-05-24 11:39,Nicky Jam,Whine Up,111462
2023-05-24 11:39,Bad Bunny,WHERE SHE GOES,30933
2023-05-24 11:43,TINI,Ya No Hay Nadie Que Nos Pare,211951
2023-05-24 11:46,TINI,Cupido,174369
2023-05-24 11:48,TINI,Un Beso en Madrid,144351
2023-05-24 11:51,TINI,Playa,147270
2023-05-24 11:53,TINI,22,159187
2023-05-24 11:57,TINI,Te Quiero Más,205173
2023-05-24 11:59,TINI,Miénteme,165275
2023-05-24 12:03,TINI,Maldita Foto,190344
2023-05-24 12:06,Ovy On The Drums,Ya no me llames,188041
2023-05-24 12:09,TINI,Oye,173021
2023-05-24 12:10,MAX,Lights Down Low - Latin Urban Mix,5826
2023-05-24 12:36,R3HAB,Bésame (I Need You) (with TINI & Reik),1280
2023-05-24 12:36,TINI,Siempre Brillarás,1088
2023-05-24 12:36,Aitana,Lo Malo - Remix,362
2023-05-24 12:36,TINI,La Triple T,2880
2023-05-24 12:36,TINI,Te Pido,1173
2023-05-24 12:36,Alesso,Sad Song (feat. TINI),1258
2023-05-24 12:36,TINI,Muñecas,3285
2023-05-24 13:41,TINI,Diciembre,597
2023-05-24 13:43,Brandi Carlile,Home,125568
2023-05-24 14:16,Taylor Swift,Cornelia Street - Live From Paris,295974
2023-05-24 14:19,Miley Cyrus,Jaded,185697
2023-05-24 14:22,Harry Styles,Daylight,164497
2023-05-24 14:25,Taylor Swift,Anti-Hero,199795
2023-05-24 14:34,Niall Horan,Heaven,7347
2023-05-24 14:38,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",214780
2023-05-24 14:39,Eslabon Armado,Ella Baila Sola,62148
2023-05-24 14:41,Sharik,Llegué de Medallo,133390
2023-05-24 14:44,KAROL G,AMARGURA,169812
2023-05-24 14:47,Eladio Carrion,Coco Chanel,207896
2023-05-24 14:50,Feid,CHORRITO PA LAS ANIMAS,167916
2023-05-24 14:53,Grupo Frontera,un x100to,194491
2023-05-24 14:56,TIVGO Cruz,Me Muero,169271
2023-05-24 15:00,Arcángel,La Jumpa,255455
2023-05-24 15:45,Shakira,Acróstico - Milan y Sasha,86796
2023-05-24 15:45,NATTI NATASHA,LA FALTA QUE ME HACES,1089
2023-05-24 15:49,Piso 21,Los Cachos,212113
2023-05-24 15:53,Unknown Artist,Unknown Track,5134
2023-05-24 15:53,Unknown Artist,Unknown Track,3148
2023-05-24 15:57,OneRepublic,No Vacancy (with Sebastián Yatra),223210
2023-05-24 16:06,Morat,No Se Va,216752
2023-05-24 16:07,Luis Miguel,Ahora Te Puedes Marchar,1770
2023-05-24 16:07,Luis Miguel,Fría Como El Viento,64814
2023-05-24 16:10,Luis Miguel,Amaneci Entre Tus Brazos - En Vivo,147626
2023-05-24 16:15,Luis Miguel,Ayer,207360
2023-05-24 16:18,Luis Miguel,Cómo es posible que a mi lado - Hex Hector Mix,178230
2023-05-24 16:22,Luis Miguel,Cuando Calienta El Sol,236413
2023-05-24 16:23,Luis Miguel,Culpable O No - Miénteme Como Siempre,36665
2023-05-24 17:01,Luis Miguel,El Reloj,181853
2023-05-24 17:06,Luis Miguel,Entrégate,263906
2023-05-24 17:11,Luis Miguel,Fría Como El Viento,45485
2023-05-24 17:49,Quevedo,SIN SEÑAL,77824
2023-05-24 17:50,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),15198
2023-05-24 17:54,The Weeknd,Double Fantasy (with Future) - Radio Edit,235866
2023-05-24 17:58,The Weeknd,Double Fantasy (with Future),268236
2023-05-24 18:14,Jonas Brothers,Summer Baby,36890
2023-05-24 18:19,The Weeknd,Double Fantasy (with Future),268008
2023-05-24 18:22,The Weeknd,Double Fantasy (with Future) - Radio Edit,168506
2023-05-24 18:31,Unknown Artist,Unknown Track,18180
2023-05-24 18:33,Revenge Wife,Fantasy Girl,73361
2023-05-24 18:33,Unknown Artist,Unknown Track,4988
2023-05-24 18:38,Taylor Swift,Cornelia Street - Live From Paris,296013
2023-05-24 18:43,Daisy Jones & The Six,Look At Us Now (Honeycomb),332386
2023-05-24 18:46,Phoebe Bridgers,Kyoto,184524
2023-05-24 18:49,Miley Cyrus,You,179426
2023-05-24 18:50,Mallrat,Wish on an Eyelash,58929
2023-05-24 18:50,Unknown Artist,Unknown Track,1645
2023-05-24 20:24,Luis Miguel,Hoy El Aire Huele a Ti,1088
2023-05-24 20:24,Luis Miguel,Hasta Que Me Olvides - En Vivo,247573
2023-05-24 20:28,Luis Miguel,Hasta Que Me Olvides - En Vivo,265293
2023-05-24 20:32,Luis Miguel,Hoy El Aire Huele a Ti,224493
2023-05-24 20:36,Luis Miguel,Inolvidable,257573
2023-05-24 20:39,Luis Miguel,Isabel,157484
2023-05-24 20:42,Luis Miguel,La bikina - En vivo,179040
2023-05-24 20:45,Luis Miguel,La Chica Del Bikini Azul,180239
2023-05-24 20:48,Ricardo Montaner,Yo No Fumo,179828
2023-05-24 20:55,Luis Miguel,La Incondicional,200888
2023-05-24 21:30,Luis Miguel,La Media Vuelta,161040
2023-05-24 21:39,Mariachi Internacional CHG De Gamaliel Contreras Huerta,Te Amo Mamá,111761
2023-05-24 21:43,Luis Miguel,No Sé Tú,229853
2023-05-24 21:46,Luis Miguel,O Tu O Ninguna,196333
2023-05-24 21:50,Luis Miguel,Oro De Ley,238933
2023-05-24 21:54,Luis Miguel,Palabra De Honor,207022
2023-05-24 21:57,Adriel Favela,En Este Amor,166920
2023-05-24 22:00,Luis Miguel,Por Debajo De La Mesa,184080
2023-05-24 22:03,Luis Miguel,Será Que No Me Amas - En Vivo,213653
2023-05-24 22:06,KAROL G,AMARGURA,170906
2023-05-24 22:09,Shakira,Acróstico - Milan y Sasha,170785
2023-05-24 22:13,Jhayco,Mami Chula,220600
2023-05-24 22:16,Grupo Frontera,un x100to,194563
2023-05-24 22:19,Mike Bahía,Detente,181845
2023-05-24 22:22,Ozuna,Hey Mor,196600
2023-05-24 22:25,Sebastian Yatra,Una Noche Sin Pensar,161173
2023-05-24 22:28,Quevedo,WANDA,160909
2023-05-24 22:31,ROSALÍA,BESO,194543
2023-05-24 22:34,Bad Bunny,LA NOCHE DE ANOCHE,203200
2023-05-24 22:37,TINI,Cupido,174369
2023-05-24 22:40,Maria Becerra,OJALÁ,160482
2023-05-24 22:43,Big One,En La Intimidad | CROSSOVER #1,165854
2023-05-24 22:44,Wisin & Yandel,Besos Moja2,84215
2023-05-24 22:47,Quevedo,LISBOA,151304
2023-05-24 22:51,Bad Bunny,Ojitos Lindos,233198
2023-05-24 23:26,KAROL G,AMARGURA,170906
2023-05-25 11:15,Limi,The Best I Ever Had,196160
2023-05-25 11:57,Maeta,You Lie,1706
2023-05-25 12:00,Sergio Vargas,La Ventanita,144255
2023-05-25 12:54,The Weeknd,Double Fantasy (with Future),268235
2023-05-25 12:58,The Weeknd,Double Fantasy (with Future) - Radio Edit,235966
2023-05-25 12:58,Unknown Artist,Unknown Track,3383
2023-05-25 12:58,Jonas Brothers,Summer Baby,20418
2023-05-25 12:58,Unknown Artist,Unknown Track,2600
2023-05-25 13:02,Shakira,Antologia,209923
2023-05-25 13:05,GIULIA BE,Too Bad,190162
2023-05-25 13:08,Taylor Swift,Gorgeous,202533
2023-05-25 13:11,Miley Cyrus,Thousand Miles (feat. Brandi Carlile),203357
2023-05-25 13:15,Unknown Artist,Unknown Track,29636
2023-05-25 13:15,Harry Styles,Adore You,202782
2023-05-25 13:15,Unknown Artist,Unknown Track,1842
2023-05-25 13:21,Tina Turner,The Best,329800
2023-05-25 13:24,Bryan Adams,It's Only Love,194618
2023-05-25 13:29,Eros Ramazzotti,Cose della vita (Can't Stop Thinking of You) (feat. Tina Turner),291133
2023-05-25 13:30,Rod Stewart,It Takes Two (with Tina Turner),93675
2023-05-25 13:46,Luis Miguel,No Sé Tú,3330
2023-05-25 13:46,Unknown Artist,Unknown Track,4231
2023-05-25 13:46,Unknown Artist,Unknown Track,3317
2023-05-25 13:46,Taylor Swift,ME! - Live From Paris,3870
2023-05-25 13:49,Leidi,Are We a Thing,184058
2023-05-25 13:53,Katy Perry,Teenage Dream,227741
2023-05-25 13:54,Matt Cooper,Taylor Swift,102007
2023-05-25 13:55,Unknown Artist,Unknown Track,5929
2023-05-25 13:55,Bleachers,Let's Get Married,64420
2023-05-25 16:03,Santana,The Game of Love (feat. Tina Turner),114986
2023-05-25 16:08,Sergio Vargas,La Ventanita,286466
2023-05-25 16:11,Juan Luis Guerra 4.40,Bachata En Fukuoka,191106
2023-05-25 16:15,Chino & Nacho,Niña Bonita,216786
2023-05-25 16:19,Sergio Vargas,La Ventanita,286173
2023-05-25 16:23,Fonseca,Te Mando Flores,228680
2023-05-25 16:26,Bacilos,Caraluna,169961
2023-05-25 17:43,Paulina Rubio,Y Yo Sigo Aqui - Spanglish,2538
2023-05-25 17:44,Juan Luis Guerra 4.40,Bachata Rosa,96789
2023-05-25 21:59,ChiChi Peralta,Amor Narcótico,316960
2023-05-25 22:04,Juan Luis Guerra 4.40,Me Enamoro de Ella,257266
2023-05-25 22:06,Daddy Yankee,Ella Me Levanto,104538
2023-05-26 00:28,Buxxi,Como Tu No Hay Dos,135573
2023-05-26 02:45,La Familia André,De Oro,1536
2023-05-26 02:49,Juan Luis Guerra 4.40,Visa Para un Sueño,208013
2023-05-26 02:49,Proyecto Uno,25 Horas,7742
2023-05-26 12:11,Taylor Swift,Karma (feat. Ice Spice),145344
2023-05-26 13:45,Ozuna,Tucu,186895
2023-05-26 13:48,Kany García,Fuera de Servicio,163060
2023-05-26 13:49,Ana Macho,Exclusive,99348
2023-05-26 13:54,Loyal Lobos,Love Con Espacio,203048
2023-05-26 13:57,J Alvarez,Countdown,199466
2023-05-26 14:00,Wanton chulito,Santera,172320
2023-05-26 14:02,MJ Nebreda,Se Siente Bien,125765
2023-05-26 14:05,Ken-Y,El Ciclo,174528
2023-05-26 15:11,Luis Fonsi,Buenos Aires,71530
2023-05-26 15:14,Mau y Ricky,"Manos Frías (con Reik, Beéle)",208255
2023-05-26 15:18,Taylor Swift,Karma,204852
2023-05-26 15:20,Harry Styles,Keep Driving,140241
2023-05-26 15:23,Miley Cyrus,Jaded,185933
2023-05-26 15:29,Phoebe Bridgers,Kyoto,184524
2023-05-26 15:33,Suki Waterhouse,Moves,193031
2023-05-26 15:37,Taylor Swift,New Romantics,230466
2023-05-26 15:39,Conan Gray,Never Ending Song,95752
2023-05-26 15:45,The 1975,About You,326490
2023-05-26 15:47,Miley Cyrus,Rose Colored Lenses,50865
2023-05-26 15:50,Taylor Swift,Karma,204852
2023-05-26 15:54,Harry Styles,Keep Driving,140241
2023-05-26 15:55,Miley Cyrus,Jaded,59751
2023-05-26 15:59,Miley Cyrus,Jaded,16822
2023-05-26 15:59,Miley Cyrus,Flowers,661
2023-05-26 15:59,Miley Cyrus,Rose Colored Lenses,223786
2023-05-26 15:59,Miley Cyrus,Handstand,3498
2023-05-26 16:05,Miley Cyrus,You,320
2023-05-26 16:05,Miley Cyrus,Wonder Woman,157226
2023-05-26 16:08,Miley Cyrus,Wildcard,193120
2023-05-26 16:11,Miley Cyrus,River,162973
2023-05-26 16:11,Miley Cyrus,Flowers (Demo),4378
2023-05-26 16:12,Miley Cyrus,Violet Chemistry,34901
2023-05-26 16:17,Mau y Ricky,"Manos Frías (con Reik, Beéle)",216809
2023-05-26 16:21,Mau y Ricky,Miami,130653
2023-05-26 16:28,Niall Horan,This Town,25042
2023-05-26 16:33,Shakira,Acróstico - Milan y Sasha,99098
2023-05-26 18:45,Taylor Swift,Hits Different,51072
2023-05-26 19:05,SZA,Nobody Gets Me,180853
2023-05-26 19:24,SZA,Open Arms (feat. Travis Scott),183297
2023-05-26 19:25,Unknown Artist,Unknown Track,5159
2023-05-26 19:25,Unknown Artist,Unknown Track,4637
2023-05-26 19:28,Morgan Wallen,Whiskey Glasses,190409
2023-05-26 19:28,Unknown Artist,Unknown Track,6231
2023-05-26 19:29,Beyoncé,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),7483
2023-05-26 19:29,Unknown Artist,Unknown Track,5969
2023-05-26 19:33,Luis Miguel,Culpable O No - Miénteme Como Siempre,237240
2023-05-26 19:37,Jacob Forever,Quiéreme (feat. Abraham Mateo & Lary Over) - Remix,256081
2023-05-26 19:41,Cardi B,I Like It,253390
2023-05-26 19:45,Zion & Lennox,La player (Bandolera),249608
2023-05-26 19:48,Dennis Fernando,Estar Contigo / Sin Senos Sí Hay Paraíso,194682
2023-05-26 19:48,Unknown Artist,Unknown Track,2051
2023-05-26 19:49,Unknown Artist,Unknown Track,5734
2023-05-26 19:53,Luis Miguel,Oro De Ley,238933
2023-05-26 19:56,Juan Luis Guerra 4.40,Kitipun,216946
2023-05-26 20:03,Morat,El Embrujo,238780
2023-05-26 20:04,Los Chicos Del Ayer,Viviendo de Noche,1600
2023-05-26 20:04,Unknown Artist,Unknown Track,3592
2023-05-26 20:04,TINI,La Loto,96078
2023-05-26 20:08,Taylor Swift,Maroon,214383
2023-05-26 20:09,Gracie Abrams,Difficult,50227
2023-05-26 20:12,niceboy ed,life you lead,199373
2023-05-26 20:15,girl in red,October Passed Me By,165746
2023-05-26 20:19,The 1975,About You,195757
2023-05-26 20:19,Unknown Artist,Unknown Track,10489
2023-05-26 20:22,INXS,Need You Tonight,180517
2023-05-26 20:30,Boyz II Men,End Of The Road,275132
2023-05-26 20:35,Louis Tomlinson,Angels Fly,8511
2023-05-26 20:35,Calvin Harris,Outside (feat. Ellie Goulding),5674
2023-05-26 20:35,Kiso,Hvar - Radio Edit,18112
2023-05-26 20:35,Harry Styles,Keep Driving,1066
2023-05-26 20:35,Maná,Me Vale,88448
2023-05-26 20:40,Tez Cadey,Coastal Cat,292453
2023-05-26 20:47,MÖWE,Sonnenkind - MÖWE Remix,383225
2023-05-26 20:48,Dimmi,Promesses,55630
2023-05-26 20:52,Kiso,Hvar - Radio Edit,6464
2023-05-26 20:53,Bakermat,One Day (Vandaag) - Radio Edit,24874
2023-05-26 20:57,Shania Twain,Man! I Feel Like A Woman!,234493
2023-05-26 21:02,Rascal Flatts,Life is a Highway,276320
2023-05-26 21:03,Zac Brown Band,Chicken Fried,85349
2023-05-26 21:18,Bad Bunny,Efecto,213061
2023-05-26 21:25,Bad Bunny,Callaita,250533
2023-05-26 21:30,Bad Bunny,Ojitos Lindos,258298
2023-05-26 21:34,Bad Bunny,Moscow Mule,245939
2023-05-26 21:38,Sech,Otro Trago - Remix,287773
2023-05-26 21:39,Jhayco,No Me Conoce - Remix,20100
2023-05-26 21:42,Bad Bunny,Después de la Playa,1280
2023-05-26 21:42,Bad Bunny,Tití Me Preguntó,1301
2023-05-26 21:42,Jhayco,No Me Conoce - Remix,640
2023-05-26 21:42,Bad Bunny,Me Porto Bonito,2111
2023-05-26 21:42,La Factoria,Perdóname,1642
2023-05-26 21:45,Bad Bunny,La Difícil,163084
2023-05-26 21:50,Jhayco,CÓMO SE SIENTE - Remix,227520
2023-05-26 21:56,Bad Bunny,Me Fui de Vacaciones,2026
2023-05-26 21:56,Julianno Sosa,Cochinae,15243
2023-05-26 22:00,Bad Bunny,DÁKITI,205090
2023-05-26 22:03,Bad Bunny,Yo Perreo Sola,172127
2023-05-26 22:06,Bad Bunny,Vete,192024
2023-05-26 22:10,Yandel,Yandel 150,216148
2023-05-26 22:13,Feid,Ferxxo 100,167973
2023-05-26 22:16,Plan B,Candy,207626
2023-05-26 22:20,Rauw Alejandro,Reloj,231594
2023-05-26 22:24,Nio Garcia,La Jeepeta - Remix,253025
2023-05-26 22:24,Yng Lvcas,La Bebe - Remix,874
2023-05-26 22:24,Daddy Yankee,"Lo Que Pasó, Pasó",2111
2023-05-26 22:25,Fondo Flamenco,El Misterio,1877
2023-05-26 22:25,Bad Bunny,Tarot,23424
2023-05-26 22:28,Kobi Cantillo,Sigue Creyendo,208468
2023-05-26 22:50,Mau y Ricky,Desconocidos,204563
2023-05-26 22:52,Kenny Man,No Todavía,97220
2023-05-26 23:26,Taylor Swift,Karma,204852
2023-05-26 23:29,Harry Styles,Keep Driving,140241
2023-05-26 23:32,Miley Cyrus,Jaded,185933
2023-05-26 23:49,Phoebe Bridgers,Kyoto,87717
2023-05-27 00:25,Taylor Swift,"Beautiful Ghosts - From The Motion Picture Soundtrack ""Cats""",47701
2023-05-27 00:27,Big Red Machine,Renegade,2922
2023-05-27 18:06,Taylor Swift,Style,231000
2023-05-27 18:08,Taylor Swift,Out Of The Woods,140562
2023-05-27 18:14,Lady A,Need You Now,277573
2023-05-27 18:17,Brett Eldredge,Mean to Me,196657
2023-05-27 18:28,The Script,Breakeven,141098
2023-05-27 19:25,Taylor Swift,Cruel Summer,1280
2023-05-27 19:29,Taylor Swift,Miss Americana & The Heartbreak Prince,234146
2023-05-27 19:34,Taylor Swift,invisible string,252880
2023-05-27 19:37,Taylor Swift,Paper Rings,222400
2023-05-27 19:38,Taylor Swift,You Are In Love,63408
2023-05-27 19:53,Big Red Machine,Renegade,512
2023-05-27 19:56,Taylor Swift,You Are In Love,137791
2023-05-27 20:27,Big Red Machine,Renegade,254466
2023-05-27 20:38,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),261556
2023-05-27 20:41,Keyrenity,I Wish You Would - Deluxe,190000
2023-05-27 20:46,Minnz Piano,Marjorie,274050
2023-05-27 20:49,Huangenstein,Mirrorball,207367
2023-05-27 20:54,Minnz Piano,Cowboy like Me,250044
2023-05-27 21:07,Keyrenity,Clean,411825
2023-05-27 21:11,Minnz Piano,We Were Happy,260048
2023-05-27 21:14,Minnz Piano,The 1,209606
2023-05-27 21:19,Keyrenity,Getaway Car,242000
2023-05-27 21:39,Minnz Piano,Everything Has Changed (Extended Wedding Version),572602
2023-05-27 21:42,Piano Tribute Players,Treacherous,200360
2023-05-27 21:47,Minnz Piano,Ivy,262034
2023-05-27 21:51,Minnz Piano,You All Over Me,240039
2023-05-27 21:54,Keyrenity,Red - Deluxe,196000
2023-05-27 22:04,Relaxing Piano Covers,Willow,240259
2023-05-27 22:04,Max Espinelli,Style - Piano Version,3221
2023-05-27 22:09,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760
2023-05-27 22:14,Taylor Swift,august,261922
2023-05-27 22:18,Taylor Swift,Shake It Off,219200
2023-05-27 22:21,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2023-05-27 22:25,Taylor Swift,I Know Places,15064
2023-05-27 22:25,Taylor Swift,You Belong With Me (Taylor’s Version),231124
2023-05-28 14:49,Taylor Swift,Hits Different,1920
2023-05-28 14:57,Taylor Swift,this is me trying,195106
2023-05-28 15:00,Taylor Swift,Mastermind,191039
2023-05-28 15:32,Taylor Swift,It’s Nice To Have A Friend,150440
2023-05-28 15:45,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),200280
2023-05-28 16:01,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),200280
2023-05-28 16:35,Taylor Swift,Picture To Burn,86290
2023-05-28 16:42,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,127872
2023-05-28 17:49,Mijares,Bella,162496
2023-05-28 17:52,José José,Lo Dudo,219960
2023-05-28 17:56,Marco Antonio Solís,Mi Eterno Amor Secreto,228013
2023-05-28 17:59,Rocío Dúrcal,Hoy Lo Vi Pasar,172914
2023-05-28 18:03,Joan Sebastian,Rumores,853
2023-05-28 18:03,La Quinta Estacion,El Sol No Regresa,1535
2023-05-28 18:03,Leonardo Favio,"Ding Dong, Ding Dong, Estas Cosas del Amor",21929
2023-05-28 18:03,Pandora,Cómo Te Va Mi Amor,222413
2023-05-28 18:08,Luis Miguel,La Incondicional,251775
2023-05-28 18:12,Kabah,La Calle De Las Sirenas,236160
2023-05-28 18:15,Ana Bárbara,Bandido,179773
2023-05-28 18:17,Los Bukis,Tu Cárcel,168133
2023-05-28 18:18,Juan Luis Guerra 4.40,Burbujas de Amor,6613
2023-05-28 18:18,ChiChi Peralta,Procura,2794
2023-05-28 18:18,El Gran Silencio,Chúntaros Style,5781
2023-05-28 18:18,Juan Luis Guerra 4.40,Vale la Pena,533
2023-05-28 18:18,Thalia,Piel Morena,4565
2023-05-28 18:18,Eslabon Armado,Ella Baila Sola,28288
2023-05-28 18:18,Celia Cruz,Quimbara,1493
2023-05-28 18:18,La Mosca Tse-Tse,Para No Verte Más,3840
2023-05-28 18:18,Wilfrido Vargas,El Baile del Perrito,4138
